id,questionusageid,questionid,userid,responsesummary,rightanswer,fraction,timecreated
22444,3525,136,1007,,Doğru,0.02,1709769473
22445,3525,140,1007,Yanıt,Doğru,1.0,1709769484
22446,3526,131,1010,,Doğru,0.26,1709769518
22447,3526,132,1010,Yanıt,Doğru,1.0,1709769537
22448,3526,133,1010,Yanıt,Doğru,1.0,1709769568
22449,3526,134,1010,,Doğru,0.14,1709769587
22450,3526,135,1010,Yanıt,Doğru,1.0,1709769599
22451,3526,136,1010,Yanıt,Doğru,1.0,1709769600
22452,3526,137,1010,Yanıt,Doğru,1.0,1709769602
22453,3526,138,1010,Yanıt,Doğru,1.0,1709769603
22454,3526,139,1010,Yanıt,Doğru,1.0,1709769605
22455,3527,131,1014,Yanıt,Doğru,1.0,1709769374
22456,3527,133,1014,,Doğru,0.46,1709769384
22457,3527,136,1014,Yanıt,Doğru,1.0,1709769473
22458,3527,138,1014,,Doğru,0.29,1709769497
22459,3528,131,1017,,Doğru,0.32,1709769327
22460,3528,132,1017,Yanıt,Doğru,1.0,1709769339
22461,3528,133,1017,Yanıt,Doğru,1.0,1709769355
22462,3528,135,1017,Yanıt,Doğru,1.0,1709769432
22463,3528,136,1017,,Doğru,0.03,1709769440
22464,3528,138,1017,,Doğru,0.22,1709769488
22465,3528,139,1017,Yanıt,Doğru,1.0,1709769547
22466,3528,140,1017,,Doğru,0.4,1709769599
22467,3529,133,1027,Yanıt,Doğru,1.0,1709769484
22468,3529,136,1027,,Doğru,0.28,1709769510
22469,3529,139,1027,Yanıt,Doğru,1.0,1709769520
22470,3529,140,1027,Yanıt,Doğru,1.0,1709769555
22471,3530,131,1039,,Doğru,0.21,1709769329
22472,3530,132,1039,Yanıt,Doğru,1.0,1709769415
22473,3530,133,1039,Yanıt,Doğru,1.0,1709769428
22474,3530,134,1039,Yanıt,Doğru,1.0,1709769527
22475,3530,135,1039,Yanıt,Doğru,1.0,1709769549
22476,3530,136,1039,,Doğru,0.08,1709769599
22477,3530,138,1039,Yanıt,Doğru,1.0,1709769600
22478,3530,139,1039,,Doğru,0.16,1709769602
22479,3530,140,1039,,Doğru,0.39,1709769602
22480,3531,131,1043,,Doğru,0.13,1709769405
22481,3531,132,1043,,Doğru,0.22,1709769419
22482,3531,133,1043,,Doğru,0.42,1709769455
22483,3531,134,1043,,Doğru,0.26,1709769487
22484,3531,135,1043,Yanıt,Doğru,1.0,1709769501
22485,3531,136,1043,Yanıt,Doğru,1.0,1709769584
22486,3531,137,1043,,Doğru,0.08,1709769601
22487,3531,139,1043,Yanıt,Doğru,1.0,1709769603
22488,3531,140,1043,Yanıt,Doğru,1.0,1709769605
22489,3532,132,1044,Yanıt,Doğru,1.0,1709769396
22490,3532,133,1044,,Doğru,0.28,1709769437
22491,3532,135,1044,Yanıt,Doğru,1.0,1709769443
22492,3532,137,1044,,Doğru,0.43,1709769500
22493,3533,131,1051,,Doğru,0.08,1709769375
22494,3533,132,1051,,Doğru,0.34,1709769433
22495,3533,133,1051,Yanıt,Doğru,1.0,1709769469
22496,3533,134,1051,,Doğru,0.47,1709769527
22497,3533,135,1051,Yanıt,Doğru,1.0,1709769578
22498,3533,137,1051,Yanıt,Doğru,1.0,1709769599
22499,3533,138,1051,,Doğru,0.1,1709769600
22500,3533,140,1051,Yanıt,Doğru,1.0,1709769602
22501,3534,132,1057,Yanıt,Doğru,1.0,1709769312
22502,3534,133,1057,,Doğru,0.25,1709769359
22503,3534,134,1057,,Doğru,0.37,1709769434
22504,3534,136,1057,,Doğru,0.27,1709769599
22505,3534,138,1057,,Doğru,0.29,1709769600
22506,3534,140,1057,,Doğru,0.04,1709769601
22507,3535,132,1060,,Doğru,0.45,1709769466
22508,3535,133,1060,Yanıt,Doğru,1.0,1709769506
22509,3535,134,1060,,Doğru,0.38,1709769510
22510,3535,135,1060,,Doğru,0.18,1709769536
22511,3535,137,1060,Yanıt,Doğru,1.0,1709769577
22512,3535,138,1060,Yanıt,Doğru,1.0,1709769599
22513,3535,139,1060,Yanıt,Doğru,1.0,1709769601
22514,3535,140,1060,,Doğru,0.39,1709769604
22515,3536,131,1068,,Doğru,0.08,1709769327
22516,3536,132,1068,Yanıt,Doğru,1.0,1709769334
22517,3536,135,1068,,Doğru,0.45,1709769344
22518,3536,136,1068,,Doğru,0.2,1709769369
22519,3536,138,1068,,Doğru,0.44,1709769401
22520,3536,139,1068,,Doğru,0.02,1709769420
22521,3536,140,1068,,Doğru,0.45,1709769455
22522,3537,132,1079,Yanıt,Doğru,1.0,1709769475
22523,3537,133,1079,Yanıt,Doğru,1.0,1709769482
22524,3537,134,1079,Yanıt,Doğru,1.0,1709769489
22525,3537,135,1079,Yanıt,Doğru,1.0,1709769503
22526,3537,138,1079,,Doğru,0.23,1709769571
22527,3537,140,1079,Yanıt,Doğru,1.0,1709769599
22528,3538,131,1082,,Doğru,0.17,1709769521
22529,3538,137,1082,,Doğru,0.34,1709769551
22530,3538,138,1082,,Doğru,0.47,1709769559
22531,3538,139,1082,,Doğru,0.2,1709769560
22532,3538,140,1082,Yanıt,Doğru,1.0,1709769563
22533,3539,131,1086,,Doğru,0.4,1709769472
22534,3539,132,1086,Yanıt,Doğru,1.0,1709769484
22535,3539,133,1086,,Doğru,0.39,1709769497
22536,3539,136,1086,Yanıt,Doğru,1.0,1709769508
22537,3539,137,1086,,Doğru,0.15,1709769573
22538,3539,138,1086,,Doğru,0.43,1709769581
22539,3539,139,1086,,Doğru,0.34,1709769597
22540,3539,140,1086,,Doğru,0.4,1709769600
22541,3540,131,1088,,Doğru,0.36,1709769485
22542,3540,132,1088,,Doğru,0.13,1709769553
22543,3540,134,1088,,Doğru,0.25,1709769599
22544,3540,135,1088,,Doğru,0.0,1709769601
22545,3540,136,1088,Yanıt,Doğru,1.0,1709769603
22546,3540,138,1088,Yanıt,Doğru,1.0,1709769604
22547,3541,132,1104,Yanıt,Doğru,1.0,1709769393
22548,3541,134,1104,Yanıt,Doğru,1.0,1709769396
22549,3541,135,1104,Yanıt,Doğru,1.0,1709769408
22550,3541,136,1104,Yanıt,Doğru,1.0,1709769412
22551,3541,137,1104,Yanıt,Doğru,1.0,1709769457
22552,3541,138,1104,,Doğru,0.43,1709769508
22553,3541,140,1104,,Doğru,0.08,1709769538
22554,3542,133,1109,Yanıt,Doğru,1.0,1709769540
22555,3542,134,1109,,Doğru,0.13,1709769546
22556,3542,135,1109,,Doğru,0.27,1709769562
22557,3542,136,1109,Yanıt,Doğru,1.0,1709769564
22558,3542,138,1109,Yanıt,Doğru,1.0,1709769567
22559,3542,139,1109,,Doğru,0.32,1709769588
22560,3543,132,1118,,Doğru,0.26,1709769426
22561,3543,133,1118,Yanıt,Doğru,1.0,1709769442
22562,3543,138,1118,,Doğru,0.44,1709769468
22563,3543,139,1118,,Doğru,0.13,1709769522
22564,3544,132,1128,,Doğru,0.07,1709769366
22565,3544,134,1128,,Doğru,0.14,1709769419
22566,3544,135,1128,Yanıt,Doğru,1.0,1709769444
22567,3544,136,1128,,Doğru,0.06,1709769485
22568,3544,138,1128,Yanıt,Doğru,1.0,1709769516
22569,3544,139,1128,Yanıt,Doğru,1.0,1709769563
22570,3545,131,1129,Yanıt,Doğru,1.0,1709769454
22571,3545,132,1129,Yanıt,Doğru,1.0,1709769466
22572,3545,133,1129,Yanıt,Doğru,1.0,1709769471
22573,3545,134,1129,Yanıt,Doğru,1.0,1709769491
22574,3545,135,1129,,Doğru,0.22,1709769496
22575,3545,136,1129,Yanıt,Doğru,1.0,1709769535
22576,3545,137,1129,,Doğru,0.15,1709769569
22577,3545,138,1129,,Doğru,0.32,1709769599
22578,3545,139,1129,Yanıt,Doğru,1.0,1709769601
22579,3545,140,1129,,Doğru,0.15,1709769604
22580,3546,131,1134,,Doğru,0.35,1709769326
22581,3546,132,1134,,Doğru,0.49,1709769377
22582,3546,134,1134,,Doğru,0.04,1709769386
22583,3546,135,1134,,Doğru,0.46,1709769445
22584,3546,137,1134,,Doğru,0.05,1709769464
22585,3546,138,1134,,Doğru,0.16,1709769477
22586,3546,140,1134,Yanıt,Doğru,1.0,1709769576
22587,3547,131,1144,,Doğru,0.08,1709769334
22588,3547,132,1144,Yanıt,Doğru,1.0,1709769350
22589,3547,133,1144,,Doğru,0.19,1709769599
22590,3547,134,1144,,Doğru,0.27,1709769600
22591,3547,135,1144,Yanıt,Doğru,1.0,1709769602
22592,3547,136,1144,Yanıt,Doğru,1.0,1709769604
22593,3547,138,1144,Yanıt,Doğru,1.0,1709769607
22594,3547,140,1144,,Doğru,0.05,1709769610
22595,3548,131,1152,,Doğru,0.21,1709769446
22596,3548,134,1152,,Doğru,0.43,1709769459
22597,3548,135,1152,,Doğru,0.33,1709769475
22598,3548,136,1152,,Doğru,0.29,1709769483
22599,3548,137,1152,Yanıt,Doğru,1.0,1709769583
22600,3548,138,1152,,Doğru,0.12,1709769593
22601,3548,139,1152,Yanıt,Doğru,1.0,1709769599
22602,3548,140,1152,,Doğru,0.14,1709769600
22603,3549,131,1166,,Doğru,0.23,1709769516
22604,3549,132,1166,,Doğru,0.5,1709769551
22605,3549,133,1166,,Doğru,0.3,1709769555
22606,3549,134,1166,,Doğru,0.07,1709769593
22607,3549,135,1166,Yanıt,Doğru,1.0,1709769599
22608,3549,138,1166,,Doğru,0.21,1709769599
22609,3549,139,1166,Yanıt,Doğru,1.0,1709769600
22610,3549,140,1166,Yanıt,Doğru,1.0,1709769600
22611,3550,131,1167,Yanıt,Doğru,1.0,1709769313
22612,3550,133,1167,Yanıt,Doğru,1.0,1709769331
22613,3550,134,1167,,Doğru,0.32,1709769383
22614,3550,135,1167,,Doğru,0.09,1709769452
22615,3550,138,1167,,Doğru,0.36,1709769599
22616,3550,140,1167,,Doğru,0.15,1709769600
22617,3551,132,1169,Yanıt,Doğru,1.0,1709769303
22618,3551,134,1169,,Doğru,0.07,1709769307
22619,3551,135,1169,,Doğru,0.01,1709769347
22620,3552,131,1190,,Doğru,0.09,1709769420
22621,3552,133,1190,Yanıt,Doğru,1.0,1709769463
22622,3552,134,1190,Yanıt,Doğru,1.0,1709769508
22623,3552,135,1190,Yanıt,Doğru,1.0,1709769522
22624,3552,137,1190,Yanıt,Doğru,1.0,1709769534
22625,3552,138,1190,,Doğru,0.32,1709769599
22626,3552,139,1190,Yanıt,Doğru,1.0,1709769601
22627,3553,132,1193,,Doğru,0.36,1709769418
22628,3553,133,1193,,Doğru,0.08,1709769433
22629,3553,135,1193,Yanıt,Doğru,1.0,1709769443
22630,3553,137,1193,,Doğru,0.38,1709769537
22631,3553,138,1193,,Doğru,0.33,1709769580
22632,3553,139,1193,,Doğru,0.35,1709769599
22633,3554,131,1200,,Doğru,0.17,1709769356
22634,3554,133,1200,Yanıt,Doğru,1.0,1709769402
22635,3554,134,1200,,Doğru,0.29,1709769456
22636,3554,135,1200,Yanıt,Doğru,1.0,1709769573
22637,3554,136,1200,Yanıt,Doğru,1.0,1709769599
22638,3554,137,1200,Yanıt,Doğru,1.0,1709769600
22639,3554,138,1200,Yanıt,Doğru,1.0,1709769601
22640,3554,139,1200,,Doğru,0.13,1709769602
22641,3555,133,1207,Yanıt,Doğru,1.0,1709769382
22642,3555,135,1207,Yanıt,Doğru,1.0,1709769395
22643,3555,136,1207,,Doğru,0.38,1709769399
22644,3555,137,1207,Yanıt,Doğru,1.0,1709769436
22645,3555,138,1207,Yanıt,Doğru,1.0,1709769526
22646,3555,139,1207,,Doğru,0.27,1709769541
22647,3555,140,1207,Yanıt,Doğru,1.0,1709769550
22648,3556,131,1212,,Doğru,0.02,1709769416
22649,3556,132,1212,,Doğru,0.1,1709769465
22650,3556,135,1212,,Doğru,0.18,1709769500
22651,3556,138,1212,,Doğru,0.49,1709769558
22652,3556,139,1212,,Doğru,0.13,1709769564
22653,3556,140,1212,,Doğru,0.02,1709769599
22654,3557,131,1238,,Doğru,0.49,1709769475
22655,3557,132,1238,Yanıt,Doğru,1.0,1709769482
22656,3557,133,1238,Yanıt,Doğru,1.0,1709769488
22657,3557,134,1238,,Doğru,0.03,1709769546
22658,3557,135,1238,Yanıt,Doğru,1.0,1709769577
22659,3557,136,1238,Yanıt,Doğru,1.0,1709769599
22660,3557,137,1238,Yanıt,Doğru,1.0,1709769600
22661,3557,138,1238,Yanıt,Doğru,1.0,1709769601
22662,3557,139,1238,Yanıt,Doğru,1.0,1709769602
22663,3557,140,1238,Yanıt,Doğru,1.0,1709769603
22664,3558,132,1241,Yanıt,Doğru,1.0,1709769334
22665,3558,138,1241,,Doğru,0.14,1709769346
22666,3558,140,1241,Yanıt,Doğru,1.0,1709769410
22667,3559,132,1258,,Doğru,0.22,1709769517
22668,3559,133,1258,,Doğru,0.32,1709769521
22669,3559,135,1258,Yanıt,Doğru,1.0,1709769529
22670,3559,136,1258,Yanıt,Doğru,1.0,1709769573
22671,3559,138,1258,Yanıt,Doğru,1.0,1709769582
22672,3559,139,1258,,Doğru,0.48,1709769599
22673,3559,140,1258,Yanıt,Doğru,1.0,1709769600
22674,3560,132,1266,Yanıt,Doğru,1.0,1709769326
22675,3560,133,1266,,Doğru,0.14,1709769339
22676,3560,135,1266,Yanıt,Doğru,1.0,1709769523
22677,3560,136,1266,,Doğru,0.29,1709769546
22678,3560,137,1266,Yanıt,Doğru,1.0,1709769555
22679,3560,139,1266,,Doğru,0.18,1709769599
22680,3561,135,1271,Yanıt,Doğru,1.0,1709769457
22681,3562,135,1279,,Doğru,0.32,1709769486
22682,3562,136,1279,,Doğru,0.29,1709769491
22683,3562,138,1279,,Doğru,0.1,1709769552
22684,3563,131,1306,Yanıt,Doğru,1.0,1709769450
22685,3563,134,1306,,Doğru,0.05,1709769461
22686,3563,135,1306,,Doğru,0.14,1709769468
22687,3563,137,1306,,Doğru,0.22,1709769480
22688,3563,138,1306,Yanıt,Doğru,1.0,1709769533
22689,3564,133,1320,Yanıt,Doğru,1.0,1709769319
22690,3564,136,1320,Yanıt,Doğru,1.0,1709769337
22691,3564,137,1320,,Doğru,0.15,1709769349
22692,3565,131,1331,Yanıt,Doğru,1.0,1709769374
22693,3565,132,1331,Yanıt,Doğru,1.0,1709769450
22694,3565,133,1331,,Doğru,0.29,1709769546
22695,3565,134,1331,,Doğru,0.03,1709769552
22696,3565,135,1331,,Doğru,0.29,1709769569
22697,3565,137,1331,,Doğru,0.48,1709769582
22698,3566,131,1342,Yanıt,Doğru,1.0,1709769399
22699,3566,132,1342,Yanıt,Doğru,1.0,1709769424
22700,3566,133,1342,,Doğru,0.43,1709769470
22701,3566,134,1342,,Doğru,0.15,1709769503
22702,3566,135,1342,Yanıt,Doğru,1.0,1709769599
22703,3566,140,1342,,Doğru,0.38,1709769601
22704,3567,131,1346,,Doğru,0.41,1709769308
22705,3567,132,1346,Yanıt,Doğru,1.0,1709769366
22706,3567,133,1346,,Doğru,0.34,1709769410
22707,3567,134,1346,,Doğru,0.08,1709769523
22708,3567,135,1346,Yanıt,Doğru,1.0,1709769599
22709,3567,136,1346,Yanıt,Doğru,1.0,1709769602
22710,3567,138,1346,,Doğru,0.41,1709769603
22711,3567,139,1346,Yanıt,Doğru,1.0,1709769606
22712,3567,140,1346,,Doğru,0.25,1709769607
22713,3568,131,1347,,Doğru,0.19,1709769306
22714,3568,132,1347,,Doğru,0.43,1709769330
22715,3568,133,1347,Yanıt,Doğru,1.0,1709769356
22716,3568,134,1347,Yanıt,Doğru,1.0,1709769488
22717,3568,135,1347,Yanıt,Doğru,1.0,1709769516
22718,3568,136,1347,Yanıt,Doğru,1.0,1709769548
22719,3568,137,1347,,Doğru,0.34,1709769599
22720,3568,138,1347,Yanıt,Doğru,1.0,1709769600
22721,3568,139,1347,Yanıt,Doğru,1.0,1709769602
22722,3568,140,1347,Yanıt,Doğru,1.0,1709769604
22723,3569,131,1351,Yanıt,Doğru,1.0,1709769352
22724,3569,132,1351,,Doğru,0.47,1709769364
22725,3569,133,1351,,Doğru,0.2,1709769436
22726,3569,134,1351,Yanıt,Doğru,1.0,1709769453
22727,3569,136,1351,,Doğru,0.35,1709769478
22728,3569,138,1351,Yanıt,Doğru,1.0,1709769492
22729,3569,139,1351,,Doğru,0.28,1709769507
22730,3569,140,1351,Yanıt,Doğru,1.0,1709769599
22731,3570,134,1355,,Doğru,0.23,1709769530
22732,3570,135,1355,,Doğru,0.46,1709769545
22733,3570,136,1355,Yanıt,Doğru,1.0,1709769563
22734,3571,131,1366,,Doğru,0.28,1709769441
22735,3571,132,1366,Yanıt,Doğru,1.0,1709769506
22736,3571,134,1366,Yanıt,Doğru,1.0,1709769529
22737,3571,135,1366,Yanıt,Doğru,1.0,1709769549
22738,3571,136,1366,Yanıt,Doğru,1.0,1709769560
22739,3571,139,1366,Yanıt,Doğru,1.0,1709769574
22740,3571,140,1366,,Doğru,0.39,1709769592
22741,3572,131,1372,,Doğru,0.23,1709769414
22742,3572,133,1372,,Doğru,0.48,1709769436
22743,3573,133,1385,,Doğru,0.17,1709769469
22744,3573,134,1385,Yanıt,Doğru,1.0,1709769534
22745,3573,135,1385,,Doğru,0.06,1709769550
22746,3573,137,1385,,Doğru,0.02,1709769566
22747,3573,138,1385,,Doğru,0.07,1709769599
22748,3573,140,1385,Yanıt,Doğru,1.0,1709769600
22749,3574,131,1387,Yanıt,Doğru,1.0,1709769376
22750,3574,132,1387,Yanıt,Doğru,1.0,1709769401
22751,3574,133,1387,,Doğru,0.1,1709769442
22752,3574,134,1387,Yanıt,Doğru,1.0,1709769599
22753,3574,135,1387,,Doğru,0.3,1709769601
22754,3574,136,1387,Yanıt,Doğru,1.0,1709769603
22755,3574,137,1387,Yanıt,Doğru,1.0,1709769606
22756,3574,138,1387,,Doğru,0.09,1709769608
22757,3574,139,1387,,Doğru,0.1,1709769610
22758,3574,140,1387,,Doğru,0.28,1709769612
22759,3575,131,1400,Yanıt,Doğru,1.0,1709769514
22760,3575,132,1400,,Doğru,0.3,1709769538
22761,3575,133,1400,,Doğru,0.42,1709769539
22762,3575,134,1400,Yanıt,Doğru,1.0,1709769546
22763,3575,135,1400,Yanıt,Doğru,1.0,1709769592
22764,3575,136,1400,Yanıt,Doğru,1.0,1709769599
22765,3575,137,1400,Yanıt,Doğru,1.0,1709769599
22766,3575,138,1400,,Doğru,0.28,1709769600
22767,3575,139,1400,Yanıt,Doğru,1.0,1709769601
22768,3575,140,1400,Yanıt,Doğru,1.0,1709769603
22769,3576,132,1412,Yanıt,Doğru,1.0,1709769476
22770,3576,134,1412,,Doğru,0.33,1709769539
22771,3576,135,1412,Yanıt,Doğru,1.0,1709769599
22772,3577,131,1413,,Doğru,0.41,1709769400
22773,3577,132,1413,,Doğru,0.25,1709769455
22774,3577,134,1413,,Doğru,0.27,1709769462
22775,3577,135,1413,Yanıt,Doğru,1.0,1709769474
22776,3577,136,1413,Yanıt,Doğru,1.0,1709769496
22777,3577,138,1413,Yanıt,Doğru,1.0,1709769599
22778,3578,131,1419,,Doğru,0.39,1709769430
22779,3578,133,1419,Yanıt,Doğru,1.0,1709769478
22780,3578,138,1419,,Doğru,0.32,1709769486
22781,3578,140,1419,,Doğru,0.44,1709769487
22782,3579,137,1420,,Doğru,0.24,1709769319
22783,3579,138,1420,,Doğru,0.43,1709769447
22784,3579,140,1420,Yanıt,Doğru,1.0,1709769488
22785,3580,132,1430,,Doğru,0.14,1709769328
22786,3580,133,1430,Yanıt,Doğru,1.0,1709769384
22787,3580,134,1430,Yanıt,Doğru,1.0,1709769428
22788,3580,135,1430,Yanıt,Doğru,1.0,1709769567
22789,3580,137,1430,Yanıt,Doğru,1.0,1709769577
22790,3580,138,1430,Yanıt,Doğru,1.0,1709769596
22791,3580,140,1430,,Doğru,0.12,1709769599
22792,3581,131,1432,,Doğru,0.02,1709769418
22793,3581,132,1432,Yanıt,Doğru,1.0,1709769467
22794,3581,133,1432,Yanıt,Doğru,1.0,1709769518
22795,3581,134,1432,Yanıt,Doğru,1.0,1709769548
22796,3581,136,1432,Yanıt,Doğru,1.0,1709769593
22797,3581,137,1432,Yanıt,Doğru,1.0,1709769600
22798,3581,139,1432,,Doğru,0.41,1709769602
22799,3582,134,1439,,Doğru,0.3,1709769461
22800,3582,135,1439,Yanıt,Doğru,1.0,1709769506
22801,3582,140,1439,,Doğru,0.48,1709769545
22802,3583,132,1447,,Doğru,0.48,1709769459
22803,3583,135,1447,Yanıt,Doğru,1.0,1709769462
22804,3583,136,1447,,Doğru,0.33,1709769476
22805,3583,137,1447,Yanıt,Doğru,1.0,1709769484
22806,3583,138,1447,Yanıt,Doğru,1.0,1709769489
22807,3583,139,1447,,Doğru,0.5,1709769494
22808,3583,140,1447,,Doğru,0.13,1709769519
22809,3584,131,1453,,Doğru,0.05,1709769539
22810,3584,136,1453,,Doğru,0.13,1709769551
22811,3584,137,1453,Yanıt,Doğru,1.0,1709769552
22812,3585,131,1459,,Doğru,0.32,1709769435
22813,3585,133,1459,Yanıt,Doğru,1.0,1709769441
22814,3585,134,1459,,Doğru,0.06,1709769476
22815,3585,136,1459,Yanıt,Doğru,1.0,1709769498
22816,3586,131,1465,Yanıt,Doğru,1.0,1709769404
22817,3586,135,1465,,Doğru,0.16,1709769446
22818,3586,136,1465,Yanıt,Doğru,1.0,1709769547
22819,3586,137,1465,Yanıt,Doğru,1.0,1709769571
22820,3586,138,1465,Yanıt,Doğru,1.0,1709769599
22821,3587,131,1466,Yanıt,Doğru,1.0,1709769504
22822,3587,132,1466,,Doğru,0.48,1709769523
22823,3587,133,1466,,Doğru,0.38,1709769538
22824,3587,136,1466,Yanıt,Doğru,1.0,1709769596
22825,3587,137,1466,,Doğru,0.37,1709769599
22826,3587,138,1466,Yanıt,Doğru,1.0,1709769601
22827,3588,131,1469,,Doğru,0.17,1709769489
22828,3588,133,1469,Yanıt,Doğru,1.0,1709769540
22829,3588,134,1469,,Doğru,0.46,1709769544
22830,3588,135,1469,Yanıt,Doğru,1.0,1709769560
22831,3588,137,1469,Yanıt,Doğru,1.0,1709769573
22832,3588,138,1469,Yanıt,Doğru,1.0,1709769581
22833,3588,139,1469,,Doğru,0.02,1709769595
22834,3589,131,1489,Yanıt,Doğru,1.0,1709769516
22835,3589,133,1489,,Doğru,0.44,1709769540
22836,3589,135,1489,,Doğru,0.11,1709769556
22837,3589,136,1489,,Doğru,0.35,1709769566
22838,3589,139,1489,,Doğru,0.03,1709769580
22839,3590,131,1492,Yanıt,Doğru,1.0,1709769330
22840,3590,134,1492,Yanıt,Doğru,1.0,1709769374
22841,3590,135,1492,Yanıt,Doğru,1.0,1709769414
22842,3590,137,1492,Yanıt,Doğru,1.0,1709769422
22843,3590,138,1492,Yanıt,Doğru,1.0,1709769483
22844,3590,139,1492,,Doğru,0.28,1709769564
22845,3590,140,1492,,Doğru,0.43,1709769599
22846,3591,131,1495,,Doğru,0.17,1709769488
22847,3591,132,1495,Yanıt,Doğru,1.0,1709769508
22848,3591,134,1495,,Doğru,0.15,1709769515
22849,3591,135,1495,Yanıt,Doğru,1.0,1709769566
22850,3591,136,1495,Yanıt,Doğru,1.0,1709769578
22851,3591,137,1495,,Doğru,0.48,1709769598
22852,3591,138,1495,,Doğru,0.19,1709769599
22853,3591,139,1495,Yanıt,Doğru,1.0,1709769600
22854,3591,140,1495,Yanıt,Doğru,1.0,1709769601
22855,3592,131,1500,Yanıt,Doğru,1.0,1709769464
22856,3592,132,1500,,Doğru,0.35,1709769486
22857,3592,135,1500,Yanıt,Doğru,1.0,1709769506
22858,3592,136,1500,,Doğru,0.4,1709769518
22859,3592,137,1500,,Doğru,0.24,1709769531
22860,3592,139,1500,Yanıt,Doğru,1.0,1709769579
22861,3593,131,1518,Yanıt,Doğru,1.0,1709769398
22862,3593,132,1518,,Doğru,0.0,1709769446
22863,3593,133,1518,,Doğru,0.19,1709769526
22864,3593,134,1518,Yanıt,Doğru,1.0,1709769536
22865,3593,135,1518,,Doğru,0.44,1709769590
22866,3593,136,1518,Yanıt,Doğru,1.0,1709769599
22867,3593,137,1518,Yanıt,Doğru,1.0,1709769600
22868,3593,138,1518,Yanıt,Doğru,1.0,1709769601
22869,3594,131,1543,Yanıt,Doğru,1.0,1709769350
22870,3594,132,1543,Yanıt,Doğru,1.0,1709769380
22871,3594,134,1543,,Doğru,0.35,1709769401
22872,3594,135,1543,,Doğru,0.46,1709769435
22873,3594,137,1543,Yanıt,Doğru,1.0,1709769513
22874,3594,138,1543,Yanıt,Doğru,1.0,1709769584
22875,3594,139,1543,Yanıt,Doğru,1.0,1709769599
22876,3594,140,1543,Yanıt,Doğru,1.0,1709769601
22877,3595,131,1550,Yanıt,Doğru,1.0,1709769319
22878,3595,132,1550,Yanıt,Doğru,1.0,1709769323
22879,3595,133,1550,,Doğru,0.49,1709769357
22880,3595,134,1550,Yanıt,Doğru,1.0,1709769377
22881,3595,135,1550,Yanıt,Doğru,1.0,1709769411
22882,3595,137,1550,Yanıt,Doğru,1.0,1709769450
22883,3595,138,1550,Yanıt,Doğru,1.0,1709769550
22884,3595,139,1550,Yanıt,Doğru,1.0,1709769599
22885,3595,140,1550,Yanıt,Doğru,1.0,1709769601
22886,3596,131,1553,,Doğru,0.1,1709769423
22887,3596,132,1553,Yanıt,Doğru,1.0,1709769430
22888,3596,133,1553,Yanıt,Doğru,1.0,1709769536
22889,3596,134,1553,,Doğru,0.06,1709769599
22890,3596,135,1553,,Doğru,0.01,1709769601
22891,3596,136,1553,,Doğru,0.28,1709769602
22892,3596,138,1553,Yanıt,Doğru,1.0,1709769602
22893,3596,140,1553,,Doğru,0.07,1709769604
22894,3597,131,1562,,Doğru,0.46,1709769495
22895,3597,132,1562,,Doğru,0.15,1709769512
22896,3597,133,1562,,Doğru,0.13,1709769515
22897,3597,134,1562,,Doğru,0.4,1709769548
22898,3597,135,1562,Yanıt,Doğru,1.0,1709769561
22899,3597,137,1562,,Doğru,0.43,1709769599
22900,3597,138,1562,Yanıt,Doğru,1.0,1709769600
22901,3598,131,1563,,Doğru,0.19,1709769454
22902,3598,132,1563,,Doğru,0.21,1709769542
22903,3598,134,1563,,Doğru,0.19,1709769573
22904,3598,136,1563,Yanıt,Doğru,1.0,1709769582
22905,3598,138,1563,,Doğru,0.34,1709769599
22906,3598,139,1563,,Doğru,0.44,1709769600
22907,3599,132,1577,,Doğru,0.29,1709769416
22908,3599,133,1577,Yanıt,Doğru,1.0,1709769439
22909,3599,136,1577,,Doğru,0.02,1709769446
22910,3599,137,1577,Yanıt,Doğru,1.0,1709769468
22911,3599,138,1577,,Doğru,0.19,1709769472
22912,3599,140,1577,,Doğru,0.1,1709769495
22913,3600,131,1578,,Doğru,0.17,1709769330
22914,3600,132,1578,,Doğru,0.2,1709769368
22915,3600,133,1578,,Doğru,0.37,1709769418
22916,3600,134,1578,,Doğru,0.41,1709769565
